gene_name	0pc_KM-1	0pc_KM-2	0pc_KM-3	0pc_100d-1	0pc_100d-2	0pc_100d-3	4pc_KM-1	4pc_KM-2	4pc_KM-3	4pc_100d-1	4pc_100d-2	4pc_100d-3	6pc_KM-1	6pc_KM-2	6pc_KM-3	6pc_100d-1	6pc_100d-2	6pc_100d-3
SGD1	30.344813	28.980113	27.961039	31.531679	43.225546	51.627677	55.174973	72.290074	99.639308	87.927639	57.354954	51.771206	115.22198	154.72557	161.14436	116.02258	129.55044	176.29781
SGF11	1.0463728	0	0	6.1029057	4.5984623	9.560681	4.4139978	4.3548237	5.2999632	7.506018	4.1712694	5.5075751	4.7222124	6.4468988	1.6698897	5.801129	4.224471	7.1749109
SGF29	16.741966	11.385044	8.6033965	69.166264	57.020932	28.682043	13.241993	12.193506	15.89989	49.325261	52.140867	44.060601	35.888814	46.970263	50.096692	41.436636	40.836553	36.899542
SGF73	374.60148	419.17663	396.83167	751.67455	682.4118	528.70566	937.97454	948.48061	1001.693	1208.4689	1184.6405	1157.6923	470.33235	490.88529	497.62714	1270.4472	1219.464	1138.7609
SGM1	328.56107	298.08116	379.62487	627.58213	712.76166	609.01538	162.21442	178.54777	263.93817	257.34919	185.62149	221.40452	640.332	640.08495	722.22732	516.30048	580.16069	547.3432
SGN1	973.12675	993.60386	1015.2008	1440.2857	1801.6775	1529.709	698.51515	734.22328	745.17483	767.75841	689.30227	691.75144	628.99869	588.50976	612.01459	908.29105	864.6084	927.61348
SGO1	33.483931	24.840096	23.65934	31.531679	22.992311	26.769907	28.690986	28.741837	32.859772	75.06018	46.926781	64.989386	28.333274	33.15548	56.776251	64.641151	80.26495	83.023969
SGS1	44.994032	36.225141	41.941558	359.05428	160.02649	111.85997	371.87932	289.1603	226.83842	327.04793	295.11731	266.56664	115.22198	103.15038	116.05734	208.01191	171.79516	233.6971
SGT1	26.159321	45.540177	35.489011	154.60694	303.49851	281.08402	497.67825	483.38543	394.31726	485.74659	640.28985	613.54387	356.99925	235.7723	214.58083	327.34942	346.40662	294.17135
SGT2	702.11618	622.03742	612.992	870.68121	1145.0171	1223.7672	726.10264	837.86808	1174.4718	1109.8184	1039.6889	1131.2559	1538.4968	1657.774	1718.3165	1340.0608	1260.3005	1324.2836
SHB17	190.43986	168.70566	238.74425	165.7956	271.30928	266.743	393.94931	430.25658	420.81708	496.46947	442.15455	474.75298	235.16618	283.66355	300.58015	319.89083	318.24348	334.14585
SHE1	92.08081	119.02546	105.39161	195.29298	148.99018	110.9039	26.483987	28.741837	42.399706	68.62645	47.969598	62.786356	100.1109	58.022089	66.79559	105.24905	92.938363	125.04845
SHE10	195.67172	226.66588	106.46703	1022.2367	977.63308	926.42999	132.41993	189.87031	279.83806	565.09592	545.39347	555.16357	232.33285	351.81648	390.7542	587.57149	471.7326	534.01837
SHE2	133.93572	139.72554	136.57892	293.95662	154.50833	230.41241	22.069989	33.967625	34.979757	60.048144	56.312137	52.872721	176.61074	146.4367	153.62986	188.95106	176.01963	199.87252
SHE3	81.617082	82.800322	79.581418	282.76796	276.82743	174.96046	110.34995	139.35436	221.53846	256.2769	228.377	205.98331	118.05531	162.09346	203.72655	304.97364	271.7743	308.52117
SHE4	103.59091	119.02546	112.91958	309.21389	201.41265	176.8726	25.380487	32.225696	58.299595	54.686702	46.926781	66.090902	189.83294	198.93288	242.96896	135.08343	170.387	186.54768
SHE9	88.941692	105.57041	95.712787	289.88802	264.87143	183.56507	25.380487	32.225696	75.259477	108.30112	87.596657	115.65908	134.11083	151.96261	148.62019	160.77415	143.63201	175.27282
SHM1	486.56337	432.63168	463.50799	337.69411	558.25332	592.76222	105.93595	108.87059	152.63894	115.80713	94.896378	102.4409	782.94281	804.02038	795.70246	411.88016	429.48789	544.26824
SHM2	685.37421	462.6468	718.38361	120.02381	415.70099	776.32729	313.39385	360.5794	391.13728	231.61427	140.78034	163.02422	841.49824	769.02293	943.48771	722.65492	754.77216	853.8144
SHO1	192.5326	146.97057	167.76623	103.7494	124.15848	152.9709	398.3633	394.54703	493.95657	312.03589	272.17533	284.19088	441.05464	313.13508	326.46345	341.43788	285.85587	352.59562
SHP1	1068.3467	1146.7845	959.27871	1879.6949	1763.9701	1666.4267	847.48758	838.73905	1147.972	1478.6855	1256.5949	1170.9105	1175.8309	1192.6763	1254.9221	1194.2038	1147.648	1221.7848
SHQ1	27.205694	17.595068	22.583916	36.617434	37.707391	56.408018	30.897985	46.161131	74.199485	76.132468	65.697493	64.989386	59.499876	160.25148	164.48414	66.298617	80.26495	94.298829
SHR3	253.22223	263.92603	263.47902	129.17817	172.90218	209.37891	278.08186	301.3538	349.79757	310.9636	246.10489	208.18634	365.49924	284.58453	353.18168	495.58216	481.5897	534.01837
SHS1	127.65749	122.13047	118.2967	457.71793	477.32039	388.16365	265.94337	272.61197	263.93817	379.59005	280.51787	328.25148	514.72115	441.15208	472.5788	415.19509	391.46765	448.94443
SHU2	54.411388	47.610185	22.583916	122.05811	128.75694	111.85997	41.932979	53.999814	74.199485	73.987891	63.611858	68.293932	81.222053	104.99235	118.56217	119.33751	76.040479	96.348804
SHY1	1403.186	1310.3151	1337.8282	2654.764	2036.1991	1660.6903	828.72809	913.64202	1145.852	861.04749	757.08539	818.42566	773.49839	716.52675	864.16794	1710.5043	1623.605	1635.8797
SIA1	423.781	462.6468	402.20879	524.84989	555.49425	544.95882	923.62904	867.48089	934.91351	1091.5895	905.16546	1024.409	1761.3852	2050.1138	2015.5569	982.04826	1033.5872	1034.2122
SIF2	103.59091	97.290378	84.958541	316.33394	315.45451	325.06315	100.41845	108.87059	209.87854	260.56605	239.84799	247.84088	259.72168	330.63381	384.07464	276.79673	257.69273	326.97094
SIL1	82.663455	81.765318	58.072927	248.18483	284.18497	233.28062	47.450477	66.193321	107.05926	194.08418	138.69471	155.31362	159.61078	200.77485	261.33775	251.10601	250.65195	233.6971
SIM1	3084.7071	2721.0256	3155.2957	1687.4534	1901.0043	2001.0505	3853.4201	3613.6327	3100.4785	2587.4316	2876.0902	2906.8982	5158.5448	4296.3976	4175.5593	2800.2878	3145.8228	3203.0852
SIN3	456.21856	368.46143	459.20629	859.49255	1015.3405	929.29819	1969.7465	1676.6071	1371.6305	1607.3601	1628.8807	1591.6892	717.77628	534.17162	445.02562	1000.2804	1125.1175	1014.7374
SIN4	221.83104	274.27607	275.30869	447.54642	458.92654	332.7117	67.313467	70.548144	90.099374	111.51798	83.425388	96.933322	253.11058	222.8785	262.17269	232.04516	302.75376	245.99695
SIP3	133.93572	160.42562	161.31369	617.41062	627.23026	321.23888	99.314951	121.93506	138.85904	216.60223	174.1505	220.30301	424.99911	255.113	303.91993	453.31679	588.60963	524.79348
SIP4	3034.4813	4446.3773	2816.5369	6737.6079	3307.2141	2802.2356	791.20911	722.90074	808.77438	4952.8996	4107.6575	5101.1161	2762.4942	3214.2395	3174.4604	4022.6686	4017.4719	3952.3509
SIP5	1415.7425	1437.6206	1238.8891	1497.2462	2829.8937	2440.8419	6947.6326	6770.8799	5421.8624	5864.3446	6261.0753	5845.7402	1656.5521	1178.8615	1076.2439	2438.1316	2382.6017	2170.923
SIR2	1302.7342	1166.4495	1206.6264	1712.8822	1579.112	1407.3322	1616.6267	1809.8647	1765.9477	1692.0709	1502.6998	1564.1513	1087.9977	1354.7697	1478.6874	1321.8287	1367.3205	1400.1326
SIT1	117.19376	149.04058	149.48401	365.15719	309.93636	313.59034	185.38791	209.9025	188.67869	177.99985	220.03446	224.70907	213.444	281.82158	247.14368	227.9015	192.91751	239.84702
SIT4	426.92012	431.59668	422.64186	875.76696	958.31954	777.28336	455.74527	432.86948	833.15421	762.39697	800.88372	814.0196	377.77699	482.59643	524.34538	570.99684	501.3039	543.24325
SIW14	148.58494	155.2506	159.16284	505.52402	528.82316	382.42724	478.91876	434.61141	471.69672	541.50558	677.83127	597.02114	256.88835	231.16737	247.14368	380.38831	397.10028	377.19532
SIZ1	110.91552	129.3755	117.22128	391.60311	265.79112	305.94179	100.41845	99.289981	177.01877	229.46969	197.09248	194.96816	176.61074	272.61172	292.23071	198.06712	173.20331	249.07191
SKG1	513.76907	524.74704	561.37162	850.33819	984.99062	1025.8611	1304.3364	1321.2535	1196.7317	1630.9505	1674.7647	1623.6331	651.66531	648.37382	545.219	764.92029	628.03803	777.96534
SKG3	142.30671	136.62053	139.80519	452.63217	370.63606	271.52334	236.14888	202.06382	204.57858	331.33708	249.23335	270.9727	282.3883	323.26593	323.95861	297.51504	261.9172	341.32076
SKG6	210.32094	216.31584	251.64935	664.19957	699.88596	693.14937	825.41759	832.6423	923.25359	1325.3483	1435.9595	1361.4726	281.44386	364.71028	425.82189	740.05831	704.0785	855.86437
SKI2	197.76447	181.1257	210.78322	581.81034	478.24008	407.28501	119.17794	107.12866	122.95915	160.84324	133.48062	164.12574	445.77685	456.80883	458.38474	376.24465	395.69212	426.39471
SKI3	205.08908	190.44074	239.81968	623.51353	446.05084	348.96486	206.3544	209.9025	198.21862	231.61427	152.25133	183.95301	349.44372	262.48088	250.48346	347.23901	398.50843	390.52015
SKI6	61.735998	62.100241	39.790709	54.926151	80.013244	82.221856	25.380487	35.709555	45.579683	71.843315	27.113251	38.553026	135.99972	130.77995	168.65886	84.530736	91.530206	113.77359
SKI8	155.90955	109.71043	95.712787	1399.5997	798.29305	455.08841	81.65896	79.257792	121.89915	306.67445	236.71954	244.53634	325.83265	342.60662	421.64716	487.29483	475.95707	487.89394
SKN7	55.457761	48.645189	39.790709	172.91566	141.63264	122.37672	257.11537	276.09582	385.83732	499.68634	472.39626	397.64692	141.66637	161.17247	205.39644	204.69698	201.36645	221.39725
SKP1	878.95319	870.43838	800.11588	1118.866	1161.5716	997.17903	853.00508	975.48051	1115.1123	1040.1196	1067.845	932.98323	798.99833	866.6474	912.59475	972.9322	961.77124	914.28865
SKP2	63.828744	65.205253	51.620379	400.75747	341.2059	252.40198	203.0439	203.80575	257.57821	247.69859	192.92121	224.70907	149.22191	153.80459	150.29008	246.13361	261.9172	210.12239
SKS1	4310.0098	4400.8371	5032.987	2378.0989	1472.4276	2257.2768	1319.7853	1120.0607	1165.9919	805.2885	769.5992	817.32415	6273.9314	8477.6719	6790.6067	1347.5194	1456.0343	1346.8333
SKT5	298.21626	277.38108	300.04345	426.18625	510.42931	540.17847	2606.4657	2304.5727	1947.2065	2288.2632	2396.3943	2351.7346	745.16511	633.63805	738.92621	1015.1976	1061.7504	996.28763
SKY1	962.66302	944.95867	1018.4271	1648.8017	1546.9227	1477.1252	1316.4748	1409.221	1594.2289	1622.3722	1610.11	1602.7044	901.94256	1212.017	1325.0575	1023.4849	887.13892	912.23867
SLA1	1369.7021	1149.8895	1346.4316	2907.0174	2027.9219	1840.4311	356.43032	349.25686	416.57711	836.38486	615.26223	715.98477	822.60939	1064.6593	1298.3393	1153.5959	1095.5462	1060.8618
SLA2	680.14235	634.45746	744.1938	1413.8398	1029.1359	915.91324	64.002968	62.709462	65.719544	182.28901	109.49582	155.31362	764.9984	813.23024	927.62375	496.41089	551.99755	568.86794
SLC1	1040.0946	954.27371	1043.1618	1986.4958	1689.475	1496.2466	486.64326	538.25621	750.47479	1047.6256	869.70967	826.13627	791.44279	862.04247	857.48838	1248.9002	1227.9129	1219.7349
SLD2	11.510101	6.2100241	6.4525474	32.54883	33.108929	37.286656	25.380487	38.322449	61.479573	111.51798	75.082849	70.496962	38.722141	44.207306	38.407464	73.757211	74.632322	73.799084
SLD3	27.205694	12.420048	25.81019	120.02381	97.487401	99.431082	28.690986	33.09666	83.739419	135.10832	91.767926	96.933322	147.33303	192.48598	257.99797	180.66373	222.48881	191.67262
SLD5	11.510101	12.420048	5.3771228	66.114811	90.129861	87.002197	23.173489	29.612801	66.779536	80.421621	70.91158	66.090902	31.166602	53.417162	61.785921	53.038893	56.32628	66.624173
SLD7	58.596879	51.750201	59.148351	140.36683	179.34003	130.02526	48.553976	43.548237	84.799411	66.481873	83.425388	81.512112	90.666477	52.496176	80.989653	113.53638	112.65256	112.7486
SLH1	172.65152	156.28561	152.71029	706.91991	469.96285	434.05492	221.80339	220.35408	220.47847	272.36122	223.16291	224.70907	589.3321	473.38657	452.54012	812.98679	868.83287	839.46458
SLI1	199.85721	208.03581	194.65185	380.41445	444.21146	366.17408	194.2159	203.80575	228.95841	261.63834	226.29136	256.653	281.44386	347.21155	367.37574	280.11166	259.10089	277.77155
SLK19	321.23646	286.69611	353.81468	484.16385	475.481	358.52554	142.35143	156.77365	210.93854	274.5058	202.30657	215.89694	257.8328	247.74511	287.22104	272.65306	278.81509	266.49669
SLM1	5895.2646	6186.219	6394.4745	3375.924	3421.2559	3752.5673	1514.0013	1545.0915	1958.8664	1806.8057	1624.7094	1693.0286	2496.1615	2861.5021	2688.5225	1693.9297	1571.5032	1664.5793
SLM3	32.437558	35.190137	31.187312	40.686038	55.181548	56.408018	43.036479	48.774026	47.699669	67.554162	50.055233	57.278781	44.388796	70.915887	79.319763	115.19385	108.42809	122.99847
SLM4	188.34711	142.83055	157.01199	126.12672	190.37634	301.16145	316.70434	309.19248	275.59809	431.05989	452.58273	486.86964	225.72175	209.06372	242.13401	304.97364	254.87642	254.19684
SLM5	349.48853	432.63168	387.15284	467.88943	555.49425	544.95882	305.66935	358.83747	452.61686	433.20446	361.85762	327.14996	351.3326	414.44349	434.17133	837.02004	746.32322	792.31516
SLN1	429.01287	434.70169	383.92657	1804.4258	1663.7237	1500.0708	1029.565	1017.2868	922.1936	1889.3719	1796.7743	2058.7316	414.61025	561.80118	661.27634	1185.0878	1306.7697	1213.5849
SLP1	138.12122	155.2506	88.184815	270.56215	266.71081	267.69907	36.415482	40.064378	97.519323	116.87942	110.53864	102.4409	160.55522	191.56499	264.67752	144.19949	174.61147	135.29832
SLS1	104.63728	119.02546	100.01448	453.64932	451.569	359.4816	215.18239	199.45093	262.87817	254.13232	172.06486	239.02876	281.44386	288.26848	315.60916	449.17313	519.60994	456.11934
SLT11	50.225897	34.155133	35.489011	35.600283	87.370784	110.9039	315.60084	370.16002	393.25727	308.81902	391.0565	385.53026	116.16642	172.2243	181.18304	126.7961	105.61178	129.1484
SLT2	1046.3728	960.48373	974.33466	1952.9298	1408.0492	1546.9182	1576.9007	1419.6725	1551.8292	1791.7937	1760.2757	1654.4756	2704.8832	3464.7476	3480.8852	1870.4497	1820.747	1981.3004
SLU7	63.828744	57.960225	55.922078	48.823245	104.84494	138.62987	134.62693	189.87031	230.0184	169.42155	167.89359	146.5015	254.05503	259.71792	224.60017	212.15557	242.20301	229.59715
SLX1	75.338845	104.53541	94.637362	140.36683	92.888938	75.52938	14.345493	19.161224	31.799779	84.710774	60.483406	51.771206	140.72193	206.30076	229.60984	106.90652	83.081264	158.87303
SLX4	47.086778	64.170249	40.866134	219.7046	170.1431	149.14662	547.33573	406.74054	369.93743	480.38515	448.41146	529.82873	101.05534	146.4367	196.21205	196.40965	216.85618	227.54717
SLX5	192.5326	215.28084	132.27722	693.69694	626.31056	564.08018	668.72067	703.73951	1145.852	936.10767	1014.6613	852.57263	379.66587	740.47238	839.95454	479.00751	425.26342	497.11883
SLX9	63.828744	47.610185	59.148351	32.54883	96.567708	127.15706	41.932979	84.48358	108.11925	63.265008	54.226502	64.989386	176.61074	202.61682	174.50348	62.983686	61.958908	120.9485
SLY1	336.93206	290.83613	306.496	985.61927	829.5626	630.04888	115.86744	171.58005	216.2385	328.12021	175.19331	281.98785	404.22138	342.60662	446.69551	480.66497	549.18123	460.21929
SLY41	171.60515	179.0557	162.38911	186.13862	297.06066	275.34761	224.01039	215.99926	236.37836	282.01182	257.57588	408.66207	223.83287	227.48343	241.29907	217.12797	328.10058	249.07191
SMA2	23.020203	18.630072	2.1508491	76.286321	73.575397	74.573312	56.278472	53.128849	38.159735	35.385513	27.113251	15.42121	14.166637	34.997451	40.912299	33.978041	36.612082	24.599695
SMB1	325.42195	279.45109	286.06294	394.65457	420.29945	380.5151	81.65896	87.967439	146.27898	189.79503	182.49304	159.71968	487.33232	434.70518	404.11332	382.04578	395.69212	390.52015
SMC1	454.12582	332.23629	397.90709	245.13338	309.01667	328.88743	791.20911	783.86827	709.13508	446.07192	378.5427	398.74844	740.4429	418.12744	407.4531	396.96297	457.65103	463.29425
SMC2	268.91782	263.92603	278.53496	619.44493	589.52287	404.41681	242.76988	269.99907	390.07729	435.34904	363.94325	431.79389	304.11048	267.08581	332.30806	348.89647	404.14106	378.2203
SMC3	212.41369	230.8059	253.8002	363.12289	298.90005	239.97309	229.52789	248.22495	256.51822	251.98775	190.83557	246.73937	363.61035	198.01189	183.68787	313.26096	373.16161	371.04539
SMC4	263.68596	262.89102	309.72228	383.46591	374.31483	282.04009	333.25684	296.99898	333.89768	272.36122	257.57588	264.36361	362.66591	228.40441	222.09534	396.13424	512.56915	383.34524
SMC5	76.385218	62.100241	47.318681	285.81942	241.87912	136.71774	101.52195	87.096474	161.11888	190.86731	147.03725	187.25755	145.44414	144.59473	154.4648	183.14993	201.36645	186.54768
SMC6	290.89165	255.64599	294.66633	402.79177	315.45451	243.79736	86.072957	80.128757	101.75929	167.27697	115.75273	147.60301	220.99954	186.03908	182.01798	215.4705	245.01932	214.22234
SMD1	36.62305	26.910105	24.734765	105.7837	115.88125	103.25535	62.899469	112.35445	174.89879	137.2529	147.03725	140.99392	63.277646	76.4418	84.329432	79.55834	66.183379	106.59868
SMD2	117.19376	84.87033	39.790709	456.70077	435.93423	326.97529	49.657475	118.45121	302.0979	363.50573	328.48746	270.9727	104.83311	158.40951	214.58083	280.94039	232.34591	257.27181
SMD3	160.09505	116.95545	161.31369	155.62409	183.93849	161.57551	130.21294	154.16076	177.01877	185.50587	185.62149	157.51665	142.61081	151.04163	135.26107	177.3488	129.55044	173.22285
SME1	137.07484	101.43039	88.184815	221.73891	229.00342	195.99396	43.036479	75.773933	136.73905	143.68663	126.1809	95.831807	112.38865	157.48853	171.99864	171.54767	157.71359	163.99796
SMF1	781.64052	810.40815	811.94555	752.6917	1180.8851	1253.4053	3288.4284	3250.4404	3197.9978	3610.3946	3608.148	4027.1389	1146.5532	1393.4511	1545.483	1554.7026	1563.0543	1439.0821
SMF2	274.14969	322.92125	161.31369	339.72842	415.70099	551.65129	616.85619	569.61094	643.41553	764.54154	747.70004	801.90294	235.16618	331.5548	354.85157	435.91341	404.14106	432.54463
SMF3	565.04134	644.8075	439.84865	1056.8198	1295.8467	1160.6667	261.52937	280.45065	312.69783	403.18039	304.50267	384.42874	492.99897	454.96686	498.46209	735.91465	750.54769	728.76595
SMK1	65.921489	70.380273	45.167832	150.53834	203.25203	173.04833	253.80487	241.25723	192.91866	218.74681	143.90879	190.5621	131.2775	99.466439	72.640204	228.73023	297.12113	252.14687
SMM1	49.179524	47.610185	40.866134	30.514528	118.64033	122.37672	140.14443	118.45121	136.73905	82.566197	56.312137	56.177266	339.99929	339.84367	279.70653	179.835	198.55014	242.92198
SMP1	720.95089	687.24267	716.23276	3079.9331	1415.4067	1171.1834	954.52703	843.96484	975.19323	1425.0711	1158.5701	1224.8847	1411.9415	1649.4851	1759.2288	1243.9278	1181.4437	1253.5594
SMP3	11.510101	10.35004	13.980519	29.497377	32.189236	24.857771	18.759491	26.128942	31.799779	41.819243	28.156068	50.669691	30.222159	33.15548	40.912299	55.525092	60.550751	50.224376
SMT3	2011.1286	1809.187	2186.3381	1842.0604	1852.2606	1805.0566	1177.4339	1309.06	1546.5293	1454.0229	1255.5521	1230.3923	2087.2179	1644.8802	1775.0928	1983.9861	1772.8697	1947.4758
SNC2	402.85355	436.7717	446.3012	1277.5416	1234.2273	979.01373	590.37221	543.482	727.15495	722.7223	664.27465	645.4878	1118.2199	1132.8122	1115.4864	1202.4912	1192.709	1167.4605
SNF1	1180.3086	1247.1798	1020.5779	2452.3509	1638.892	1655.9099	1879.2596	1743.6714	1692.8082	1769.2757	1529.813	1695.2316	1071.9422	1231.3577	1249.9125	1392.271	1132.1582	1362.2081
SNF2	591.20066	462.6468	582.88012	1209.3925	1030.0556	1029.6853	15320.986	14761.981	10718.646	9112.3058	10150.784	10342.125	1143.7198	933.87934	899.23563	1988.1298	1724.9923	1586.6803
SNF3	326.46833	343.62133	343.06044	1060.8884	612.51518	592.76222	350.91283	340.54722	396.43725	566.16821	480.7388	478.05752	367.38812	530.48767	642.90755	427.62608	383.01871	389.49516
SNF4	312.86548	269.10105	249.4985	654.02806	530.66255	588.93795	38.622481	36.580519	83.739419	142.61434	91.767926	91.425747	320.166	268.00679	312.26938	264.36573	283.03956	289.04641
SNF5	173.69789	191.47574	178.52048	443.47781	440.53269	404.41681	420.43329	408.48247	503.4965	573.67423	527.66558	493.47873	202.11069	250.50807	282.21137	373.75845	328.10058	394.6201
SNF7	2117.8586	2015.1528	1573.3461	2248.9207	1926.7557	2241.0236	2820.5446	3339.2788	3411.0563	2632.4677	3191.0211	2599.5755	1691.4965	1940.5165	1846.8981	1723.764	1606.7071	1616.4049
SNF8	201.94996	172.84567	161.31369	284.80226	275.90774	221.8078	48.553976	70.548144	139.91903	139.39748	93.853561	112.35453	139.77749	157.48853	179.51315	165.74654	163.34621	159.89801
SNG1	389.2507	487.48689	429.0944	518.74698	698.04658	615.70785	2378.0413	2424.7658	2372.2635	1563.3963	1549.6266	1466.1165	488.27676	528.6457	568.59746	863.53948	816.73107	792.31516
SNL1	229.15565	193.54575	223.68831	432.28915	501.23239	417.80176	104.83245	182.9026	382.65734	288.44555	268.00406	255.55149	293.72161	312.2141	313.10433	348.06774	294.30482	327.99593
SNN1	47.086778	65.205253	40.866134	158.67555	249.23666	179.7408	25.380487	80.128757	108.11925	150.12036	120.96681	111.25302	80.27761	100.38742	88.504157	125.13864	118.28519	92.248854
SNO3	314.95823	367.42643	432.32068	1598.9613	767.9432	456.04448	33.104984	36.580519	30.739787	97.578233	52.140867	83.715142	103.88867	63.548003	68.46548	107.73525	121.1015	139.39827
SNP1	14.64922	21.735084	18.282218	83.406377	84.611706	50.671609	37.518981	59.225603	105.99926	79.349333	89.682292	67.192417	65.166531	58.943075	73.475149	82.873271	78.856793	92.248854
SNQ2	282.52067	238.05092	243.04595	241.06477	412.94191	454.13235	1235.9194	1183.6411	1155.392	708.78255	646.54675	599.22417	730.99847	703.63296	672.13062	912.43471	830.81264	883.53903
