Genes	SRR5318962	SRR5318963	SRR5318964	SRR5318965	SRR5318966	SRR5318967	SRR5318968	SRR5318969	SRR5318970	SRR5318971	SRR5318972	SRR5318973	SRR5318974	SRR5318975	SRR5318976	SRR5318977	SRR5318978	SRR5318979
KLMA_10376	67.2403324703534	53.9071749427999	191.329887729902	229.780673553201	944.880889983713	916.710919209174	63.0514764359307	66.1925792932399	72.0789618416794	72.4847948096928	612.174379230563	634.081978021818	130.526853612833	82.1433909559898	119.744592557352	101.949346331397	881.565812482406	871.89786682139
KLMA_10378	122.887504169956	109.447900641442	95.1393123052537	91.1295615308317	105.511699381515	103.763178912268	92.4754987726984	76.7833919801583	143.557265668012	129.073801283927	107.892802469754	101.355814901186	243.414943223932	209.092267887974	131.819677521119	131.684572344721	199.538087426444	215.389789234533
KLMA_10379	126.75189109354	120.065980554418	147.17683671531	138.092034957763	219.684806921213	209.160423634179	147.960798036317	146.506242169038	75.0822519184161	83.2939308778048	186.075992665229	175.953694668459	388.052808038152	459.256231253943	174.082474894302	174.16346664947	379.449477728976	379.086029052778
KLMA_10380	1138.44838768771	1184.32429798576	572.412768510615	583.676455449008	166.141556488803	176.479107441338	506.933870544883	503.946170352533	359.79415119305	349.707343380097	132.129591430351	133.789675669565	941.909997692605	907.311091013888	231.439128472194	252.749421113255	171.733599834235	161.973121504369
KLMA_10381	54.8742943148861	79.2272116583575	33.1147882609446	24.5993908426785	17.3228163163681	17.1576910012412	58.0073583210562	46.7760893672229	33.6368488594504	43.8723758058667	11.7274785293211	12.1626977881423	38.8052808038152	14.9351619919982	20.1251416062777	13.8056406490433	17.9911390302532	13.7849465110101
KLMA_10382	292.920528807631	214.811924393279	188.176098371717	176.109275350994	26.7716252162052	30.2302174783774	148.801484388796	169.453002990694	309.939535919222	307.106630641067	35.1824355879634	32.4338607683795	232.831684822891	179.221943903978	190.182588179324	206.022637378031	34.346719966847	29.2930113358965
KLMA_10383	44.0540109288522	44.9226457856666	30.486630462457	51.9941670083886	79.5274749069625	83.337356291743	43.7156903289119	58.2494697780512	42.6467190896603	38.7857235385198	68.8012073720173	75.4087262864822	67.0273032065898	156.819200915981	49.3065969353804	67.9662308875979	122.666857024453	167.142476445998
KLMA_10384	357.069351739118	409.204464338527	381.082880780712	342.71424060368	248.031233620725	263.084595352365	244.639728571411	232.115311388295	308.13756187318	297.569157639791	302.568946056485	292.715593434625	345.71977443399	332.307354321959	276.720697086318	330.273403219421	287.858224484051	282.591403475707
KLMA_10385	303.740812193665	304.657215964612	278.584726639693	287.365611207653	221.259608404519	171.576910012412	193.357861070187	212.698821462278	241.464522169626	219.997710562752	205.621790214097	208.387555436838	253.998201624972	179.221943903978	240.495442195018	232.571946318499	238.791481674269	189.543014526389
KLMA_10386	195.537978333326	186.224786166036	138.241100200451	139.210189086976	75.590471198697	80.069224672459	141.235307216485	125.324616795201	97.9072565016146	99.1897192132638	58.6373926466056	60.8134889407115	211.66516802081	220.293639381973	162.007389930535	185.845162583275	80.1423465893096	80.9865607521844
KLMA_10387	187.036327101443	167.438952473848	156.112573230168	140.328343216189	123.621916439536	119.286804103867	268.178946440825	260.35747855341	157.973058036347	204.737753760711	105.54730676389	122.437824400632	201.08190961977	321.10598282796	185.151302777755	151.862047139476	137.386879867388	149.911293307235
KLMA_10388	13.138915540184	23.6864859597151	49.9349981712657	43.6080110392937	85.0392800985341	112.750540865299	26.9019632793304	36.1852766803045	37.2407969515344	36.2423974048464	54.7282331368319	59.1917959022925	14.1110112013873	11.2013714939986	54.3378823369498	38.2310048742738	71.9645561210127	75.8172058105556
KLMA_10389	68.0132098550701	80.8607624141999	223.393412871452	221.394517584106	796.849550552931	853.799385537956	248.002473981327	203.873144223179	288.916505382065	303.927472973975	792.777548582108	733.816099884585	98.7770784097114	108.279924441987	266.658126283179	267.617034119917	698.383305992555	680.631733981124
KLMA_10390	272.05283942028	301.390114452927	250.200622416026	273.947761657101	556.692324348737	565.386770136139	201.764724594978	195.93003470799	204.223725218092	207.916911427803	493.335930133442	452.452357718894	151.693370414914	197.890896393976	182.132531536813	168.853604861376	382.720593916295	342.900544461377
KLMA_10391	450.587515289839	475.363269950145	339.032356004909	317.555772696395	396.849973793159	380.737333646591	316.098068532133	344.201412324848	309.338877903874	294.3899999727	374.497481036321	359.205008009803	652.634268064164	578.737527189928	299.864609933538	289.91845362991	418.702871976801	416.994631958056
KLMA_10392	78.8334932411039	88.2117408154908	68.857734320377	59.2621688482709	75.590471198697	46.5708755747976	89.9534397152611	78.5485274279781	54.6598793966069	62.311490274999	59.4192245485604	62.4351819791305	63.499550406243	37.3379049799954	73.4567668629136	50.9746731656984	60.515649465397	74.0940874966794
KLMA_10393	561.881858689045	673.839686784999	485.683561160521	427.134877359236	365.353944127036	339.88568840554	253.046592096202	295.660187509805	312.942825995958	354.793995647443	341.660541154222	304.878291222767	610.301234460002	477.925183743941	270.683154604435	262.307172331823	248.604830236226	236.067209001048
KLMA_10394	5985.93534463088	5961.64348344692	1101.19811756633	1081.81412001325	496.062467241449	475.513150605828	2089.94627226298	1905.4637159214	446.288905403065	403.753023720657	347.91519636986	296.769826030672	6028.92953579274	5903.12277733727	1077.70133301617	1020.55543567159	328.747176825535	401.48656713317
KLMA_10395	56.4200490843195	42.472319651903	99.3443647828339	111.25633585666	159.054949813925	159.321416440097	75.6617717231168	41.4806830237637	128.540815284328	113.178012948468	182.94866505741	150.817452572964	102.304831210058	104.546133943987	141.882248324258	116.816959338059	166.826925553257	199.881724409647
KLMA_10396	13.9117929249007	10.6180799129757	46.255577253383	51.4350899437823	66.1416622988599	67.8137311001439	32.786767746684	29.1247348890256	60.0658015347329	64.8548164086725	77.4013582935194	79.4629588825297	24.6942696024278	18.6689524899977	44.2753115338109	37.1690325166551	67.0578818400346	60.3091409856693
KLMA_10397	54.8742943148861	58.8078272103272	64.6526818427967	50.3169358145696	65.3542615572068	59.6434020519337	54.6446129111399	62.6623083976005	84.6927801639733	115.085507548723	41.4370908036013	63.24602849834	105.832584010405	100.812343445988	97.6069367904468	97.7014569009219	81.777904682969	63.7553776134218
KLMA_10398	106.657079090905	128.23373433363	100.921259461927	93.365869789257	114.960508281352	109.482409246015	96.6789305350937	106.790694593094	92.5013343634886	108.727192214539	109.456466273664	128.924596554308	105.832584010405	138.150248425983	116.725821316411	103.011318689016	81.777904682969	82.7096790660607
KLMA_10399	101.246937397888	95.5627192167817	176.612204058371	202.944974452098	203.149391346498	229.586246254704	205.127470004895	224.172201873106	229.45136186268	253.696781833925	278.332157095888	235.956337089961	116.415842411446	104.546133943987	234.457899713135	228.324056888024	233.884807393291	246.405918884306
KLMA_10400	61.8301907773364	49.8232980531939	51.5118928503583	53.1123211376013	65.3542615572068	58.8263691471127	88.272067010303	82.0787983236175	63.6697496268168	66.7623110089275	86.7833411169763	94.0581962283004	52.9162920052025	56.0068574699931	32.2002265700443	32.9211430861802	40.8889523414845	51.6935494162879
KLMA_10401	43.2811335441355	57.991051832406	32.5891567012471	52.5532440729949	22.8346215079397	23.6939542398093	16.8137270495815	16.7687867542875	15.6171083990305	15.8957883354589	25.8004527645065	32.4338607683795	67.0273032065898	100.812343445988	26.162684088161	15.9295853642807	29.4400456858688	12.0618281971339
KLMA_10402	247.320763109346	258.917794801024	224.444675990847	218.599132261075	195.275383929967	203.441193300432	166.455897790857	200.34287332754	139.953317575928	151.327904953569	205.621790214097	220.55025322498	402.163819239539	306.170820835962	209.301472705288	226.200112172787	168.462483646916	222.282262490038
KLMA_10403	50.2370300065858	42.472319651903	52.0375244100559	60.3803229774836	54.3306511740635	76.801093053175	56.3259856160981	71.4879856366991	82.290148102584	68.0339740757642	114.929289587347	96.4907357859289	17.6387640017342	37.3379049799954	96.6006797101329	67.9662308875979	81.777904682969	106.833335460328
KLMA_10404	30.9150953886682	17.9690583142666	47.3068403727781	49.198781685357	109.44870308978	84.9714221013851	34.4681404516421	32.655005784665	62.4684335961222	55.3173434073971	106.329138665845	99.7341218627669	42.333033604162	7.46758099599908	72.4505097825997	73.2760926756914	89.9556951512659	63.7553776134218
KLMA_10405	1.54575476943341	1.63355075584242	5.25631559697534	4.47261651685063	24.4094229912459	9.80439485785212	5.04411811487446	13.238515858648	3.00329007673664	2.54332613367343	8.60015092150216	9.73015823051384	7.05550560069367	33.6041144819958	9.05631372282496	5.30986178809358	17.9911390302532	39.6317212191541
KLMA_10406	62.6030681620531	46.556196541509	73.5884183576548	87.7750991431937	120.472313472923	104.580211817089	73.1397126656796	81.1962305997077	118.329629023424	122.715485949743	139.166078547944	127.302903515889	45.8607864045089	89.6109719519889	114.713307155783	132.74654470234	101.404601806882	108.556453774205
KLMA_10407	20.0948120026343	21.2361598259515	25.7559464251792	31.8673926825608	29.9212281828176	34.3153820024824	26.0612769268514	38.8329798520341	35.4388229054924	41.9648812056116	34.4006036860086	21.8928560186561	17.6387640017342	7.46758099599908	26.162684088161	30.7971983709428	29.4400456858688	15.5080648248864
KLMA_10408	59.5115586231863	70.2426825012242	74.1140499173523	67.0892477527595	91.3384860317589	80.88625757728	100.882362297489	112.968668660463	76.8842259644581	90.2880777454068	111.020130077573	111.896819650909	49.3885392048557	33.6041144819958	62.3879389794609	72.2141203180727	89.9556951512659	105.110217146452
KLMA_10409	257.368169110663	325.076600412642	283.841042236668	247.671139620604	193.700582446661	200.173061681148	258.931396563555	272.713426688149	234.256625985458	238.436825031884	181.3850012535	199.468243725534	321.025504831562	276.300496851966	228.420357231252	210.270526808506	212.622552175719	215.389789234533
KLMA_10410	37.0981144664019	30.2206889830848	54.6656822085435	46.4033963623253	58.2676548823289	67.8137311001439	83.2279488954285	95.3173141822655	31.8348748134084	33.6990712711729	42.218922705556	58.380949383083	17.6387640017342	18.6689524899977	42.2627973731832	39.2929772318925	45.7956266224626	41.3548395330303
KLMA_10411	14.6846703096174	11.434855290897	8.93573651485808	6.14984771066962	3.14960296661238	4.90219742892606	19.3357861070187	4.41283861954933	7.20789618416794	10.1733045346937	0.781831901954742	8.10846519209487	17.6387640017342	0	18.1126274456499	19.1155024371369	8.1777904682969	0
KLMA_10412	549.515820533577	521.102691113733	590.809873100028	602.125998581017	618.109582197679	561.301605612034	517.022106774632	535.718608413289	577.83301076413	633.288207284684	605.13789211297	630.027745425771	444.496852843701	429.385907269947	649.035816802456	614.881995061237	510.294125221726	482.473127885354
KLMA_10413	47.9183978524357	47.3729719194302	52.5631559697534	50.876012879176	23.6220222495928	17.9747239060622	63.8921627884098	45.0109539194032	36.0394809208397	31.1557451374995	28.9277803723254	15.4060838649802	59.9717976058962	56.0068574699931	57.3566535778914	60.5324243842668	57.2445332780783	49.9704311024117
KLMA_10414	29.3693406192348	24.5032613376363	8.41010495516054	13.4178495505519	7.87400741653094	12.2554935723152	33.627454099163	52.0714957106821	9.61052824555726	15.2599568020406	19.5457975488685	17.0277769033992	14.1110112013873	18.6689524899977	6.03754248188331	13.8056406490433	27.8044875922095	20.6774197665152
KLMA_10415	3.09150953886682	6.53420302336969	6.83321027606794	13.4178495505519	12.5984118664495	16.3406580964202	5.04411811487446	11.4733804108283	9.61052824555726	8.26580993443865	16.4184699410496	17.0277769033992	14.1110112013873	33.6041144819958	15.0938562047083	12.7436682914246	16.3555809365938	17.2311831387626
KLMA_10416	11.5931607707506	8.98452915713332	9.98699963425315	13.4178495505519	11.8110111247964	14.7065922867782	21.857845164456	24.7118962694762	10.2111862609046	12.7166306683671	10.9456466273664	16.2169303841897	7.05550560069367	26.1365334859968	16.1001132850222	11.6816959338059	8.1777904682969	6.89247325550506
KLMA_10417	120.568872015806	116.798879042733	222.867781311754	213.567438679618	360.629539677117	371.74997169356	138.713248159048	154.449351684227	174.190824450725	174.21784015663	301.78711415453	298.391519069091	158.748876015608	164.28678191198	276.720697086318	245.315614609924	395.80505866557	413.548395330303
KLMA_10418	3.86438692358353	12.2516306688182	30.486630462457	32.9855468117734	52.7558496907573	58.8263691471127	15.9730406971024	10.5908126869184	27.0296106906298	35.606565871428	36.7460993918729	30.001321210751	0	11.2013714939986	20.1251416062777	27.6112812980866	22.8978133112313	29.2930113358965
KLMA_10419	83.4707575494042	74.3265593908302	308.020093982755	329.855468117734	679.52684004662	706.733462670174	120.218148404508	113.851236384373	465.50996189418	478.781144664023	559.791641799595	561.916637812174	67.0273032065898	119.481295935985	202.257673143091	224.076167457549	520.107473783683	510.043020907374
KLMA_10420	528.648131146226	521.919466491654	213.406413237199	214.68559280883	96.8502912233305	107.031310531552	379.990231320542	397.15547575944	243.867154231015	257.511771034435	125.093104312759	138.654754784822	359.830785635377	384.580421293952	243.51421343596	250.625476398017	91.5912532449253	67.2016142411743
KLMA_10421	98.1554278590216	85.7614146817272	69.908997439772	86.656945013981	64.5668608155537	72.7159285290699	94.1568714776565	95.3173141822655	88.8973862714046	75.0281209433662	71.9285349798362	77.0304193249012	119.943595211792	108.279924441987	115.719564236097	93.4535674704471	68.693439933694	68.9247325550506
KLMA_10422	346.249068353084	320.992723523036	244.944306819051	245.993908426785	155.117946105659	161.77251515456	200.924038242499	228.585040492655	191.00924888045	181.84781855765	189.203320273047	179.197080745297	366.886291236071	336.041144819958	166.032418251791	163.543743073282	196.266971239126	175.758068015379
KLMA_10424	384.120060204203	427.990298030715	387.390459497083	419.307798454747	814.172366869299	905.272458541679	431.272098821766	390.977501692071	625.885651991916	645.369006419633	1033.58177438417	1078.42587054862	380.997302437458	362.177678305955	648.029559722142	665.856668226935	1082.73945800251	1044.20969820902
KLMA_10425	470.682327292474	452.493559368351	290.148620953039	297.988075435174	267.716252162052	236.122509493272	461.536807511013	430.693049268015	547.199451981416	501.671079867084	380.752136251959	376.232784913202	398.636066439192	436.853488265946	466.903285265643	473.639671497948	317.29827016992	325.669361322614
KLMA_10426	26.277831080368	39.2052181402181	38.37110385792	41.3717027808684	17.3228163163681	15.5236251915992	47.9191220913073	37.9504121281242	36.0394809208397	27.3407559369894	35.1824355879634	19.4603164610277	38.8052808038152	63.4744384659922	40.2502832125554	32.9211430861802	22.8978133112313	25.846774708144
KLMA_10427	1215.73612615938	1272.53603880125	1268.87458510985	1331.16249082767	2078.73795796417	2157.78390163229	1045.81382248397	1049.37302372883	1138.84759709854	1162.93587462218	2491.69827152976	2498.21812568443	1527.51696255018	1512.18515168981	1104.87027418465	1188.34706817534	2360.11032915049	2489.9059635512
KLMA_10428	145.300948326741	147.836343403739	147.17683671531	161.573271671229	376.377554510179	342.336787120003	158.889720618545	174.748409334153	235.457942016153	217.454384429078	349.47886017377	344.609770664032	236.359437623238	227.761220377972	283.764496648515	288.856481272291	359.822780605064	379.086029052778
KLMA_10429	309.150953886682	309.557868232139	559.797611077874	570.817682963062	1032.28237230721	1025.37629555037	402.688762837477	403.333449826809	756.829099337634	740.107904898968	1114.89229218746	1204.10708102609	271.636965626706	257.631544361968	533.316252566359	516.118565802696	948.62369432244	1016.639805187
KLMA_10430	31.6879727733849	34.3045658726909	41.5248932161052	35.2218550701987	58.2676548823289	57.1923033374707	22.6985315169351	29.1247348890256	62.4684335961222	48.3231965397952	49.2554098231487	35.6772468452174	63.499550406243	41.0716954779949	68.4254814613442	73.2760926756914	81.777904682969	63.7553776134218
KLMA_10431	499.278790526992	491.698777508569	424.710300235608	433.843802134512	509.448279849552	463.257657033513	353.928954393691	419.219668857186	431.272455019382	467.336177062493	514.44539148622	517.320079255652	479.774380847169	339.774935317958	510.17233971914	473.639671497948	480.854079535858	370.470437483397
KLMA_10432	315.333972964416	324.259825034721	277.533463520298	265.0025286234	186.613975771783	205.892292014895	269.860319145783	268.300588068599	318.949406149431	340.80570191224	179.821337449591	184.062159860553	208.137415220463	175.488153405978	242.507956355646	277.174785338485	210.98699408206	174.034949701503
KLMA_10433	6251.03228758871	6324.29175124394	1196.33742987159	1196.42491825754	388.975966376628	373.384037503202	5156.77008610665	5201.85416472475	2161.76819723504	2152.92557215456	392.47961478128	375.421938393992	4317.96942762453	4458.14585461145	1600.95501477939	1761.81214128945	428.516220538757	398.040330505417
KLMA_10434	731.142005942003	738.364941640775	599.745609614886	603.803229774836	582.676548823289	525.35215779991	836.482920716681	864.033801707759	1264.98578032147	1230.33401716452	684.884746112354	681.111076135969	440.969100043354	653.413337149919	665.135930087478	704.087673101209	487.396311910495	518.658612476756
KLMA_10435	256.595291725946	245.032613376363	226.547202229637	239.284983651509	517.322287266083	495.121940321532	507.774556897362	502.181034904714	246.269786292405	260.690928701527	434.698537486836	422.451036508143	197.554156819423	235.228801373971	281.751982487888	293.104370702766	567.538658499805	541.059150557147
KLMA_10436	204.812506949927	214.811924393279	142.971784237729	140.887420280795	95.2754897400244	76.801093053175	223.622569759434	180.926383401523	136.349369483844	152.599568020406	94.6016601365237	90.003963632253	162.276628815954	175.488153405978	151.944819127397	156.109936569951	88.3201370576065	86.1559156938132
KLMA_10437	1091.30286721999	1070.79252045471	340.083619124305	320.910235084033	257.480042520562	300.668108974132	762.502521698522	764.303648905944	460.704697771401	463.521187861983	272.859333782205	304.878291222767	800.799885678731	705.686404121913	330.052322342954	307.971983709428	260.053736891841	310.161296497728
KLMA_10438	64.9217003162032	45.7394211635878	112.485153775272	128.028647794849	166.928957230456	137.26152800993	56.3259856160981	61.7797406736906	97.3065984862672	89.01641467857	203.276294508233	184.062159860553	45.8607864045089	48.539276473994	116.725821316411	95.5775121856845	142.293554148366	160.250003190493
KLMA_10439	174.670288945975	169.889278607612	123.523416528921	135.855726699338	117.322710506311	120.92086991351	148.801484388796	174.748409334153	176.593456512115	178.03282935714	151.67538897922	111.0859731317	179.915392817689	190.423315397976	149.932304966769	126.374710556627	114.489066556157	115.44892702971
KLMA_10440	139.890806633724	117.615654420654	67.2808396412844	58.1440147190582	129.133721631107	139.712626724393	100.04167594501	94.4347464583557	90.0987023020993	64.2189848752541	139.947910449899	157.30422472664	119.943595211792	108.279924441987	61.381681899147	42.4788943047487	168.462483646916	179.204304643131
KLMA_10441	131.38915540184	126.600183577788	117.741469372248	102.870179887565	92.9132875150651	102.946146007447	158.889720618545	172.983273886334	90.6993603174466	82.6580993443865	92.2561644306595	102.977507939605	88.1938200086709	82.1433909559898	97.6069367904468	86.019760967116	94.862369432244	105.110217146452
KLMA_10442	209.449771258227	206.644170614066	115.11331157376	122.437877148786	167.716357972109	189.551633918474	275.745123613137	265.65288489687	160.375690097737	157.686220287753	174.348514135907	180.007927264506	222.248426421851	194.157105895976	177.101246135244	183.721217868038	173.369157927894	146.465056679482
KLMA_10443	61.8301907773364	59.6246025882484	48.3581034921731	41.3717027808684	41.732239307614	33.4983490976614	58.8480446735353	52.954063434592	43.2473771050077	43.8723758058667	43.0007546075108	31.62301424917	98.7770784097114	59.7406479679926	57.3566535778914	48.850728450461	32.7111618731876	18.9543014526389
KLMA_10444	114.385852938072	117.615654420654	68.3321027606794	69.8846330757912	114.960508281352	111.933507960478	158.049034266066	181.808951125432	85.2934381793207	72.4847948096928	121.183944802985	99.7341218627669	77.6105616076304	119.481295935985	69.431738541658	99.8254016161594	103.040159900541	89.6021523215657
KLMA_10445	262.77831080368	273.619751603606	165.573941304723	186.172662513908	188.976177996743	203.441193300432	208.490215414811	223.289634149196	139.953317575928	165.316198688773	168.093858920269	182.440466822134	310.442246430521	253.897753863969	166.032418251791	183.721217868038	235.520365486951	242.959682256553
KLMA_10446	87.3351444729877	77.5936609025151	95.6649438649512	103.429256952171	110.236103831433	97.2269156737002	49.6004947962655	44.1283861954933	62.4684335961222	68.0339740757642	89.1288368228406	77.8412658441107	165.804381616301	231.495010875971	82.5130805857385	71.152147960454	150.471344616663	151.634411621111
KLMA_10448	99.701182628455	95.5627192167817	119.843995611038	130.264956053275	225.196612112785	214.062621063105	194.198547422667	188.869492916711	122.534235130855	137.975442751784	260.350023350929	246.497341839684	81.1383144079772	78.4096004579903	213.326501026544	176.287411364707	263.32485307916	236.067209001048
KLMA_10449	43.2811335441355	27.7703628493212	63.0757871637041	58.7030917836646	166.141556488803	163.406580964202	45.3970630338701	43.2458184715834	77.4848839798054	89.01641467857	227.51308346883	242.443109243636	35.2775280034683	26.1365334859968	39.2440261322415	72.2141203180727	194.631413145466	179.204304643131
KLMA_10450	273.598594189714	279.337179249054	153.48441543168	144.241882668433	148.818740172435	166.674712583486	233.710805989183	270.948291240329	162.177664143779	141.154600418875	143.857069959672	141.087294342451	165.804381616301	283.768077847965	178.107503215558	164.605715430901	139.022437961047	132.680110168472
KLMA_10451	438.994354519089	419.822544251503	297.507462788804	298.54715249978	180.314769838558	171.576910012412	469.943671035803	442.166429678843	274.500713013729	281.037537770914	121.96577670494	152.439145611383	239.887190423585	280.034287349965	164.019904091163	185.845162583275	104.6757179942	153.357529934988
KLMA_10452	139.117929249007	144.569241892054	97.7674701037413	101.192948693746	63.7794600739006	70.2648298146069	179.906879430522	172.100706162424	118.329629023424	129.709632817345	75.0558625876552	54.3267167870356	151.693370414914	145.617829421982	122.763363798294	128.498655271865	58.8800913717377	67.2016142411743
KLMA_10453	56.4200490843195	62.8917040999333	75.6909445964449	87.7750991431937	66.929063040513	62.0945007663968	73.9803990181587	67.9577147410597	79.2868580258474	83.2939308778048	57.8555607446509	58.380949383083	31.7497752031215	37.3379049799954	86.5381089069941	66.9042585299791	63.7867656527158	67.2016142411743
KLMA_10454	3056.73005655457	3170.72201709014	1591.08673120444	1553.11608547638	1040.94378046539	968.183992212897	2272.37521075094	2338.80446836114	2259.67545373665	2238.76282916604	1125.83793881483	1227.62163008316	2423.56617383828	2721.93327304166	2086.977184571	2239.69970221787	870.11690582679	1020.08604181475
KLMA_10456	1.54575476943341	5.71742764544848	9.98699963425315	14.5360036797646	15.7480148330619	8.98736195303111	5.04411811487446	8.82567723909866	18.0197404604199	13.3524622017855	6.25465521563793	16.2169303841897	10.5832584010405	7.46758099599908	14.0875991243944	6.3718341457123	9.81334856195628	3.44623662775253
KLMA_10457	19810.3931250586	19901.5488584282	17493.0183067339	17485.6942726276	11096.8386521171	11162.3035456646	9936.91268630268	10027.7344790639	12748.966375747	12596.4585085511	16818.7678748504	16633.7054950634	17508.2371481213	18052.8770578278	29371.637917282	28877.1523483681	16816.8083190057	16428.2100044963
KLMA_10458	28598.7818666722	28949.7864950394	10715.5249759939	10719.1845596972	4782.67210480089	4838.46886235002	25557.7058017164	25815.9884920875	10467.6672334579	10574.5142322807	5140.54475535243	5108.33307101977	21727.4294973362	21812.8040893133	10919.9018355663	10931.9434493271	3944.96612190642	4242.31728876336
KLMA_10459	548.742943148861	611.764758062987	478.324719324756	457.325038847977	500.786871691368	496.756006131174	336.27454099163	305.368432472814	290.718479428107	256.240107967598	404.988925212556	415.153417835257	910.160222489483	944.648995993883	346.152435627976	377.000186954644	459.591824318286	491.088719454735
KLMA_10460	247.320763109346	202.56029372446	149.804994513797	171.077581769537	131.495923856067	133.176363485825	91.6348124202193	83.8439337714373	206.626357279481	185.026976224742	118.056617195166	129.735443073518	673.800784866245	612.341641671924	354.202492270487	343.017071510845	197.902529332785	227.451617431667
KLMA_10461	164.622882944658	127.416958955709	115.11331157376	112.933567050479	109.44870308978	107.848343436373	114.333343937154	144.741106721218	104.514494670435	99.8255507466821	118.838449097121	123.248670919842	208.137415220463	186.689524899977	95.5944226298191	121.064848768534	124.302415118113	146.465056679482
KLMA_10462	15442.0901466398	15651.8665671042	15463.0292231821	15373.5011225448	59344.8190969104	59345.1850416741	24052.0365444264	23924.6458597486	20394.7422531032	20861.6326114563	63862.3752473692	64387.7003973869	12848.0756988632	12433.5223583385	26042.9394956037	26579.0441664812	40566.7473970336	40786.2104894512
KLMA_10463	20.0948120026343	17.9690583142666	54.140050648846	43.0489339746874	77.1652726820032	91.5076853399532	18.4950997545397	26.477031717296	71.4783038263321	71.213131742856	75.8376944896099	61.624335459921	35.2775280034683	18.6689524899977	54.3378823369498	79.6479268214037	93.2268113385846	94.7715072631945
KLMA_10464	41.7353787747021	41.6555442739818	173.984046259884	152.628038637528	162.99195352219	200.990094585969	68.0955945508052	71.4879856366991	270.896764921645	291.210842305608	228.294915370785	212.441788032885	56.4440448055494	115.747505437986	95.5944226298191	97.7014569009219	116.124624649816	149.911293307235
KLMA_10465	227.998828491428	248.299714888048	342.711776922792	351.659473637381	225.984012854438	188.734601013653	383.352976730459	367.148173146504	520.169841290787	489.590280732135	305.696273664304	301.634905145929	183.443145618035	186.689524899977	397.471546723984	448.152334915098	209.351435988401	237.790327314924
KLMA_10466	60.284436007903	55.5407256986424	71.4858921188646	76.0344807864608	118.110111247964	106.214277626731	70.6176536082424	83.8439337714373	122.534235130855	116.993002148978	145.420733763582	137.843908265613	56.4440448055494	14.9351619919982	118.738335477038	73.2760926756914	134.115763680069	99.9408622048233
KLMA_10467	6.18301907773364	8.98452915713332	33.6404198206422	17.8904660674025	37.7952355993485	31.8642832880194	5.04411811487446	7.06054179127893	44.4486931357023	57.8606695410705	43.7825865094655	41.3531724796838	24.6942696024278	48.539276473994	32.2002265700443	39.2929772318925	85.0490208702877	79.2634424383082
KLMA_10468	2739.077451436	2777.85306031004	1997.92555841033	2043.42667113613	2359.05262199267	2491.95035970408	1665.39966426105	1671.58326908529	2180.3885957108	2276.91272117114	2327.51357211927	2286.58718417075	3023.28414989724	3442.55483915557	1901.82588179324	1916.86010550178	1982.29640951517	1898.87638189164
KLMA_10469	151.483967404474	170.706053985533	119.31836405134	130.824033117881	11.8110111247964	13.0725264771362	84.9093216003867	69.7228501888794	77.4848839798054	76.2997840102029	46.9099141172845	23.5145490570751	546.801684053759	724.35535661191	207.28895854466	191.155024371369	32.7111618731876	22.4005380803914
KLMA_10471	73.423351548087	57.991051832406	52.0375244100559	53.6713982022076	37.7952355993485	33.4983490976614	47.9191220913073	53.8366311585018	86.4947542100153	69.9414686760193	39.8734269996918	41.3531724796838	70.5550560069367	67.2082289639917	72.4505097825997	92.3915951128283	40.8889523414845	63.7553776134218
KLMA_10472	2.31863215415012	4.90065226752727	6.83321027606794	3.91353945224431	3.14960296661238	2.45109871446303	1.68137270495815	0	1.80197404604199	3.81498920051014	2.34549570586422	0.810846519209487	42.333033604162	18.6689524899977	4.02502832125554	12.7436682914246	6.54223237463752	1.72311831387626
KLMA_10473	100.474060013172	97.1962699726241	131.933521484081	140.887420280795	74.0156697153908	97.2269156737002	89.1127533627821	78.5485274279781	141.75529162197	161.501209488263	92.2561644306595	79.4629588825297	236.359437623238	194.157105895976	207.28895854466	226.200112172787	186.453622677169	168.865594759874
KLMA_10475	52.555662160736	47.3729719194302	83.5754179919079	88.3341762078	76.3778719403501	95.5928498640582	24.3799042218932	29.1247348890256	81.6894900872367	65.4906479420908	121.96577670494	139.465601304032	130.526853612833	149.351619919982	86.5381089069941	81.7718715366412	145.564670335685	155.080648248864
KLMA_10476	700.999787938052	651.786751581127	523.529033458744	556.281679283298	567.715934731881	643.821928998956	527.95102935686	461.58291960486	687.152769557344	668.894773156112	639.538495798979	658.407373598103	1068.90909850509	1019.32480595387	697.336156657522	712.583451962159	691.841073617918	742.66399328067
KLMA_10477	65.69457770092	59.6246025882484	77.2678392755375	77.1526349156734	40.1574378243078	33.4983490976614	59.6887310260144	45.893521643313	100.910546578351	90.2880777454068	28.9277803723254	41.3531724796838	28.2220224027747	33.6041144819958	71.4442527022858	53.0986178809358	29.4400456858688	32.739247963649
KLMA_10478	265.09694295783	282.604280760739	215.508939475989	237.048675393084	206.298994313111	215.696686872747	321.982872999486	304.485864748904	313.543484011306	308.378293707903	268.168342370476	259.470886147036	239.887190423585	265.099125357967	282.758239568202	279.298730053722	225.707016924994	286.03764010346
